mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.8398007392883301,0.02819857597351074,0.7236263736263736,0.8548076923076924,1,{'SVM__n_iter': 1},11,0.6208791208791209,0.7245879120879121,0.782967032967033,0.8956043956043956,0.7857142857142857,0.8832417582417582,0.695054945054945,0.8907967032967034,0.7335164835164835,0.8798076923076923,0.017544208983139267,0.00248207315262454,0.061396028258803526,0.06534564588077324
0.8244009017944336,0.02739872932434082,0.6571428571428571,0.8715659340659341,2,{'SVM__n_iter': 2},12,0.6181318681318682,0.8248626373626373,0.6153846153846154,0.8159340659340659,0.7747252747252747,0.9429945054945055,0.6263736263736264,0.8667582417582418,0.6510989010989011,0.9072802197802198,0.024483909979837452,0.0017444187179918248,0.06012405160943954,0.04832549554951576
0.8235988616943359,0.02620081901550293,0.75,0.9581043956043956,4,{'SVM__n_iter': 4},9,0.7417582417582418,0.9429945054945055,0.7884615384615384,0.9635989010989011,0.7554945054945055,0.9752747252747253,0.717032967032967,0.9416208791208791,0.7472527472527473,0.967032967032967,0.00355537156677877,0.0011658038315385806,0.02311613622853035,0.013451723266313291
0.8395990848541259,0.02600126266479492,0.7461538461538462,0.9777472527472527,8,{'SVM__n_iter': 8},10,0.8076923076923077,0.9752747252747253,0.728021978021978,0.9739010989010989,0.7802197802197802,0.9917582417582418,0.7087912087912088,0.9759615384615384,0.7060439560439561,0.9718406593406593,0.007282412608448146,0.0006321118619689096,0.040696448762947694,0.007145498243758234
0.9646020412445069,0.028998899459838866,0.7934065934065934,0.9895604395604396,16,{'SVM__n_iter': 16},8,0.8269230769230769,0.9862637362637363,0.7967032967032966,0.989010989010989,0.7939560439560439,0.992445054945055,0.75,0.9862637362637363,0.7994505494505495,0.9938186813186813,0.026005734949072597,0.003792510572206927,0.024719168965279092,0.003114226387020493
0.9928007602691651,0.031001520156860352,0.8093406593406594,0.9910714285714286,32,{'SVM__n_iter': 32},3,0.8434065934065934,0.9883241758241759,0.8214285714285714,0.9883241758241759,0.8076923076923077,0.9951923076923077,0.7637362637362637,0.9883241758241759,0.8104395604395604,0.9951923076923077,0.04727480969598322,0.0012633919098918903,0.026039550793566575,0.0033646837126142435
1.1404001712799072,0.027199506759643555,0.8038461538461539,0.9925824175824177,64,{'SVM__n_iter': 64},7,0.8379120879120879,0.9876373626373627,0.8269230769230769,0.9910714285714286,0.7884615384615384,0.9965659340659341,0.760989010989011,0.9910714285714286,0.804945054945055,0.9965659340659341,0.014051263578383972,0.002041068863293797,0.027450540652300664,0.003485872950672933
1.4739978790283204,0.025600385665893555,0.810989010989011,0.9929945054945055,128,{'SVM__n_iter': 128},1,0.8296703296703297,0.9876373626373627,0.8241758241758241,0.9910714285714286,0.8104395604395604,0.9972527472527473,0.771978021978022,0.992445054945055,0.8186813186813187,0.9965659340659341,0.009055561478856318,0.0016235103394648077,0.020514455717136768,0.0035661414796008583
2.141203784942627,0.026197052001953124,0.8098901098901099,0.9928571428571429,256,{'SVM__n_iter': 256},2,0.8351648351648352,0.9876373626373627,0.8269230769230769,0.9910714285714286,0.804945054945055,0.9965659340659341,0.771978021978022,0.992445054945055,0.8104395604395604,0.9965659340659341,0.012255356935651886,0.0013204638657861446,0.02186785576058504,0.003409251001645828
3.5309964179992677,0.027002477645874025,0.8087912087912088,0.9928571428571429,512,{'SVM__n_iter': 512},4,0.8351648351648352,0.9876373626373627,0.8186813186813187,0.9910714285714286,0.804945054945055,0.9965659340659341,0.7692307692307693,0.992445054945055,0.8159340659340659,0.9965659340659341,0.042740768983920485,0.002366242271491806,0.022019192208257,0.003409251001645828
6.245404243469238,0.025996303558349608,0.8082417582417583,0.9928571428571429,1024,{'SVM__n_iter': 1024},5,0.8351648351648352,0.9876373626373627,0.8186813186813187,0.9910714285714286,0.8076923076923077,0.9965659340659341,0.7692307692307693,0.992445054945055,0.8104395604395604,0.9965659340659341,0.06896199054092034,0.0008892505800034884,0.021729362564049646,0.003409251001645828
11.677197933197021,0.02719874382019043,0.8071428571428572,0.9928571428571429,2048,{'SVM__n_iter': 2048},6,0.8351648351648352,0.9876373626373627,0.8186813186813187,0.9910714285714286,0.804945054945055,0.9965659340659341,0.7664835164835165,0.992445054945055,0.8104395604395604,0.9965659340659341,0.09975825755087639,0.002040629125051495,0.022747518180752126,0.003409251001645828
